BookName,ChapterName,CharacterName,Percentile,Sentiment,Sentiment Score
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.5895691609977325,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.6235827664399092,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.6281179138321995,Neutral
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.6311413454270598,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.63718820861678,Neutral
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.7142857142857144,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.7233560090702946,Neutral
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.7301587301587302,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.7324263038548753,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.7834467120181405,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.8636216391318432,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9006390434961864,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9115646258503403,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9387755102040818,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9410430839002268,Positive
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9483231889246926,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9501133786848073,Positive
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.95531545951714,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9569160997732427,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9705215419501134,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9820753698304718,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9982557125414266,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","ayurvati",1.3900226757369616,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","ayurvati",1.4232804232804233,Negative
